@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R13,22,68,74,131,220,221,259,261,263,267,276,281,284,295,316,317,318,320,340,341,343,347,389,392,397,443,506,512,520,521,533'

@attribute X13 numeric
@attribute X22 numeric
@attribute X68 numeric
@attribute X74 numeric
@attribute X131 numeric
@attribute X220 numeric
@attribute X221 numeric
@attribute X259 numeric
@attribute X261 numeric
@attribute X263 numeric
@attribute X267 numeric
@attribute X276 numeric
@attribute X281 numeric
@attribute X284 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X341 numeric
@attribute X343 numeric
@attribute X347 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X444 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute X521 numeric
@attribute X522 numeric
@attribute Class {acc,unacc}

@data
6.039515,6.801011,-1.131216,4.045834,0.42284,3.482748,0.277871,2.524408,4.715029,5.388453,6.162753,5.612216,0.44642,4.55877,2.247288,3.748288,-6.178868,-10.556984,-17.599392,1.386346,6.402054,5.018599,1.780828,-18.045859,0.947726,1.284439,7.079533,0.785365,-25.8606,5.068723,4.706894,acc
11.13364,15.299822,3.750188,10.614386,3.990741,6.271604,6.720238,6.634615,7.807718,6.274743,10.668029,7.113961,1.587037,8.747704,9.181008,8.389703,5.328733,36.953927,113.758681,5.904821,7.069541,7.819799,9.398284,41.053378,5.883927,2.354911,14.409915,4.979097,51.8762,7.760542,7.381522,acc
6.126018,10.10931,1.411756,5.385257,2.416667,5.098642,3.556865,3.273669,4.230534,3.741752,2.330782,6.145789,5.485062,7.07966,6.745768,5.061189,2.190655,16.286073,43.032986,5.663305,3.399788,6.101049,5.846568,12.052748,3.919396,0.724171,10.046022,2.900642,21.7616,2.744185,2.769025,acc
4.651196,7.143218,3.795271,0.16968,4.564815,3.641513,1.590754,3.881657,6.576392,5.97093,5.300981,4.504709,1.628395,5.668733,3.13515,5.963805,2.653073,2.250263,4.089844,3.105571,6.497733,4.250541,2.347751,0.497842,3.716623,0.671556,7.143924,5.370712,-0.7241,4.401147,4.822229,acc
5.865311,8.988102,0.478655,3.227822,-0.530864,3.227195,1.366067,3.487056,4.170779,4.009329,6.638526,3.9059,0.712346,2.578742,3.648258,13.864304,1.688572,22.62084,48.871528,1.852884,5.167294,3.533845,3.119527,19.030365,1.512634,2.607143,8.144278,1.514028,20.161,2.092163,2.316766,acc
3.25045,6.983938,-1.882483,-0.71312,-0.925926,1.786925,0.057151,2.513683,2.867361,3.346403,3.753641,2.309197,1.009877,2.907713,2.327457,13.381724,-3.262633,14.0713,33.066406,1.777217,3.081163,2.3391,2.223373,16.629703,1.950897,2.235332,5.679564,0.339861,-1.1527,0.682848,0.954158,acc
4.004056,5.001041,2.115359,0.830644,2.046296,3.059351,1.403757,1.260355,1.560435,-0.210384,0.173231,1.621108,1.732222,2.558999,3.423282,-2.41566,0.662664,-2.656847,3.127604,2.963922,-0.381462,2.192582,3.564438,-1.062998,2.615481,0.570791,5.537024,4.608316,-1.0239,1.350544,1.32398,acc
4.698697,5.793724,3.602787,0.81698,2.799383,3.997177,0.560775,4.949704,2.927116,2.848161,4.126338,3.93662,0.830123,2.660468,2.696787,4.824233,2.811383,5.632136,16.39974,1.679541,4.894579,3.356293,2.353728,5.386898,1.881486,1.541773,6.678702,4.889323,5.3914,3.155829,3.349143,acc
3.644521,4.413742,3.031666,2.298479,3.070988,3.420188,1.204868,2.105399,2.589294,2.063818,0.728894,3.710831,1.463457,3.847567,2.262738,1.465577,2.182383,1.532773,14.097656,1.274767,2.978974,3.58683,2.473846,8.737045,1.65387,0.449617,4.721531,3.451997,9.3738,3.28115,3.362852,acc
9.384137,10.558894,2.571496,1.317602,0.240741,3.424756,0.046153,6.609467,8.031689,6.008924,14.052467,4.604709,0.031852,1.307622,2.259122,7.368062,1.241297,-1.998634,17.750868,2.436422,9.092785,4.611159,2.778462,-4.984183,1.663983,2.561224,12.078418,6.695,-5.3004,5.047348,5.253494,acc
6.163758,9.824807,-2.238412,6.375088,-0.774691,2.922363,5.636673,2.731139,6.200996,6.706057,2.248811,3.010637,2.781728,6.746556,3.658531,6.052592,-4.853028,2.895275,86.835938,3.355877,4.231385,3.487889,4.948462,32.065917,2.217834,0.441645,8.058684,-2.248368,61.2222,1.654613,1.621658,acc
5.200346,6.702855,1.938966,0.42834,1.993827,2.389623,2.524944,2.151997,2.501132,1.156706,2.342078,2.545623,2.732469,4.087006,2.986727,6.436801,0.037131,9.365527,15.108507,2.233457,0.200473,3.243999,4.548225,5.089569,3.098516,1.290179,6.878957,2.721701,2.0182,3.541407,3.461878,acc
3.508482,4.732897,1.605601,-3.727045,0.882716,1.767879,0.570038,2.582101,2.734495,0.946998,1.95437,1.45349,0.189136,2.884068,2.541667,0.621356,1.664993,-0.218374,1.757813,1.917711,-0.41956,2.228157,1.497101,-0.052949,1.544384,0.582908,5.363884,3.67816,1.4652,1.639253,1.550134,acc
5.99192,9.228287,1.963126,3.519281,1.95679,4.656473,0.683218,3.116864,4.094387,3.077069,6.263971,3.043324,1.427901,3.582874,4.284065,16.082794,2.070209,31.9565,78.146267,2.335258,3.753617,3.347048,4.933905,28.282046,2.673868,2.475765,8.115212,1.482413,28.3763,2.691486,2.863492,acc
2.407611,4.856187,0.942719,6.166366,0.540123,0.751229,1.597303,1.516272,2.175645,3.364927,4.580559,1.866039,0.35963,1.191001,1.451348,5.772497,6.084777,36.558726,120.631944,0.914035,2.693191,1.580504,1.547101,40.780956,0.306199,0.831952,3.495317,0.000069,71.7413,0.77743,0.684078,acc
3.253338,6.00699,1.980672,6.924564,0.351852,1.240147,3.427419,0.776997,2.017202,4.659275,3.69025,2.923989,2.417284,2.849403,1.658613,7.433056,13.39558,61.20468,161.065104,0.793194,2.648341,2.169766,2.116213,71.385769,0.459664,0.928571,4.031248,1.248438,134.8531,1.466015,1.076955,acc
3.511844,6.762195,1.815866,5.484847,1.740741,1.352787,3.027548,1.861686,1.374604,1.417658,4.757729,2.978366,1.627531,2.834481,2.215442,9,2.784021,24.348563,103.429254,1.52816,2.728202,2.724481,2.841893,24.582216,1.420333,1.515944,6.032955,1.432222,41.7359,1.935364,2.206665,acc
6.43275,10.578227,0.369535,4.949146,-1.117284,3.687481,2.085201,3.860947,4.102422,3.969984,6.128121,4.350748,1.059259,3.907943,4.632273,13.873841,1.35042,21.926699,53.594184,2.674427,4.365403,4.296929,4.570947,21.740126,2.21797,3.033801,9.674032,1.633698,18.5569,2.11785,2.245289,acc
3.068063,5.20583,1.00882,4.152781,0.666667,1.218439,1.061514,1.511095,2.811227,2.422661,4.722057,2.111939,0.013086,1.715565,2.35807,5.314839,2.897089,20.25042,73.810764,1.199548,2.045959,2.500865,1.53213,21.185221,0.812571,0.783801,4.340422,1.231701,27.1113,1.388816,1.411834,acc
7.707281,11.126264,-0.088337,7.519348,1.728395,4.105215,2.805055,3.297707,5.118493,6.481071,6.864521,7.470111,2.498519,6.424472,5.742193,5.582735,-4.072297,1.56284,19.314236,3.453224,7.083526,7.395112,4.614497,-3.437948,3.205726,2.024235,11.415503,3.071997,6.2681,5.568782,5.155064,acc
6.246654,15.966984,1.221289,10.020607,1.92284,6.358494,3.66142,6.906805,5.902331,3.834235,7.24673,4.852161,4.31642,7.088384,8.044831,8.557051,1.738523,20.792187,94.974392,6.775332,3.551794,6.407656,8.33574,23.922419,7.487249,2.42602,13.959271,4.169601,37.2519,2.93933,3.56611,acc
9.312153,13.210589,1.596969,-1.681055,1.391975,3.626666,2.034415,4.008506,4.904595,3.121417,3.985657,3.790859,1.835926,6.056244,4.619822,20.52742,1.409319,31.549618,86.028646,5.067843,0.951582,3.604401,6.216391,38.656554,3.787407,4.030293,12.579217,1.610833,44.2889,2.732407,2.691478,acc
1.756944,2.960738,1.034856,0.507134,0.882716,2.326043,0.400481,1.201183,1.587596,0.978367,1.963734,1.531551,0.688889,1.52663,1.697567,1.490476,0.622459,0.503685,-0.357639,0.980182,1.362558,2.108348,1.84574,0.20963,1.240366,0.634566,3.02119,2.164167,-2.0433,1.327881,1.490637,unacc
5.169076,6.702558,1.595281,1.751126,2.132716,2.910702,1.149944,3.661243,5.53746,6.230936,7.049272,4.6659,0.896296,3.603306,2.547296,2.007872,0.707674,6.068088,26.248698,2.175794,6.943721,3.844291,1.81,4.912777,1.634997,1.103954,6.69912,3.331354,-2.5156,3.814297,3.742005,unacc
5.363196,7.753867,2.425314,2.782852,2.719136,6.223844,2.116256,3.98003,4.537008,2.171714,3.607833,2.715374,3.18284,4.334481,4.835634,1.474804,-0.2172,-1.403087,-3.072483,4.142143,3.496383,3.039738,5.19284,0.214391,3.993146,0.537309,8.260531,5.456059,-3.9858,1.479467,1.798369,unacc
8.277017,13.092058,7.116907,-1.645895,8.311728,8.706037,7.28407,3.206361,4.4579,0.07139,2.949762,7.412327,9.05679,8.811754,9.950937,2.109168,3.247634,1.543723,7.548177,8.62989,2.623601,6.361321,6.83497,-1.015082,8.110309,0.98852,13.843923,13.540104,-2.4748,5.300818,5.626541,unacc
4.891791,7.76517,3.469835,5.154306,3.287037,3.840506,3.021575,0.954142,1.988796,1.456598,4.162678,4.863989,5.399383,3.270202,5.09714,3.958656,4.193616,9.345009,19.00217,2.161655,3.389709,4.929715,2.988994,4.707314,2.799852,0.855548,8.253372,7.372292,0.6863,4.31329,4.346685,unacc
3.97711,4.785247,-0.746388,-0.423631,0.395062,1.682762,0.65371,1.960429,2.613852,2.083423,0.803731,1.357036,0.869383,3.710514,2.031024,2.498894,-3.137706,-2.471722,0.770399,2.798473,0.519242,1.818501,2.630592,-1.092129,1.726546,0.626276,5.014138,0.685104,-11.742,1.087617,0.862724,unacc
12.460011,14.197501,9.61733,1.669523,8.395062,7.572627,1.581453,5.72855,8.910819,6.440373,9.7853,10.425457,4.054568,7.094812,7.218688,6.656433,5.256815,-1.163416,0.600694,4.34155,9.693142,10.726644,5.859704,-1.271967,5.164382,2.865115,16.423054,13.477778,2.6764,11.098258,11.122157,unacc
4.273135,5.990036,1.77341,2.622745,2.645062,3.254624,2.253135,3.18676,3.801607,3.45119,4.211578,3.627368,1.703827,3.169881,3.910873,-1.171058,0.143942,-1.445423,10.753906,3.173485,4.24701,3.107321,2.490355,-2.298971,2.592177,0.672194,6.163518,2.963785,-6.3461,3.439017,3.528669,unacc
8.459656,10.42088,2.52022,4.133298,3.509259,4.558127,3.002886,3.203772,6.972499,4.930909,7.740339,6.043601,3.305556,4.735767,4.229372,3.177325,-0.623583,3.121431,26.387587,3.510534,6.639902,5.603374,4.321243,3.210579,3.077533,1.32111,10.579268,5.129444,11.1912,6.603336,6.258127,unacc
3.07765,6.379536,0.915134,-2.383849,2.598765,3.595549,2.418141,2.639053,2.973857,1.328691,2.299941,2.88349,2.77321,4.663453,5.178337,2.336361,-0.986748,-1.073314,-9.028212,3.873574,1.320747,3.237132,3.887692,-4.490542,4.718721,0.677615,6.048024,3.989583,-9.3925,2.21,2.593951,unacc
2.556401,5.518441,0.046725,4.688145,0.160494,1.887269,1.468223,3.718565,2.535763,1.967685,2.840592,3.089695,3.462716,1.354683,2.269025,2.866183,0.786608,14.811203,34.875,3.639551,2.355613,1.952206,2.384675,16.078141,1.425558,-0.050702,4.914709,1.005069,16.2484,0.493981,0.484337,unacc
8.532793,11.772606,3.724808,2.689788,4.734568,5.947859,6.505263,4.14571,5.741965,2.564089,4.724064,6.421524,6.295432,7.560606,7.648217,-1.260143,3.203763,-2.584308,25.927517,5.410854,5.076292,6.775843,6.604201,8.226208,5.122192,1.088329,12.434917,7.495017,0.26,5.46244,5.451866,unacc
9.976928,13.741969,3.878823,-1.746802,4.685185,6.154252,6.121463,3.892751,6.74287,4.036912,2.919515,6.863435,6.627037,8.651745,8.871631,1.727824,-2.085133,-6.763397,18.009115,8.274602,2.964313,7.086884,7.83,0.217915,6.1741,0.883929,14.655462,7.382431,-4.8476,5.848137,5.664801,unacc
7.50415,13.745092,0.922077,4.151632,2.191358,4.235748,5.927317,6.377219,5.99785,5.688075,5.541394,5.508615,5.268642,7.601928,5.966716,10.232164,2.807966,25.426914,92.032118,6.372537,6.015239,4.945718,7.308225,35.299859,5.422111,0.650191,12.387337,1.832135,35.8955,3.884315,4.014581,unacc
10.493167,14.693189,4.513511,-1.31636,5.219136,7.54209,5.886247,8.157544,8.091331,3.507977,6.011519,5.43277,7.319506,8.035813,7.885232,3.70547,0.291352,4.150969,12.628472,6.877792,4.639902,6.250757,9.158402,-2.47588,7.785443,1.447066,15.520281,7.674392,-13.3952,5.095942,5.405869,unacc
9.534805,11.941404,3.960968,3.782837,3.608025,6.152107,2.442035,4.665311,8.939,5.604651,9.871656,6.318283,2.05716,5.174702,4.849893,3.062521,-0.536382,-6.190464,12.929688,4.843788,8.191358,6.242485,4.478817,-3.218772,3.960915,1.381059,12.750909,8.473993,1.1675,5.752839,5.770167,unacc
5.040896,6.832986,2.009992,3.277561,1.259259,2.936629,1.980785,3.658284,5.069602,3.9159,5.880499,4.196011,1.567531,2.631543,2.69165,2.144709,4.317537,16.769047,53.157118,2.740857,5.488426,3.591533,2.495444,19.45984,1.762403,0.862245,6.544012,3.570937,21.7577,3.140108,3.129701,unacc
9.314252,13.831648,3.647213,2.941873,3.037037,5.971434,5.969553,8.581361,6.286895,2.728231,3.105306,4.194432,5.734938,6.863636,9.403189,-0.539917,1.37147,-1.343162,29.764757,10.507376,1.311246,4.725184,8.481775,0.040581,7.490853,1.507334,15.089398,8.340747,2.3652,3.002053,3.043811,unacc
6.334183,9.708507,2.985316,5.138219,1.114198,5.382864,1.976164,6.305843,4.395541,3.414413,6.21418,5.665651,2.402469,3.870064,6.202786,-1.063448,1.386266,-6.539885,-6.986545,5.004147,5.24537,5.862997,2.739467,-8.355968,3.108043,1.300702,11.165208,8.109288,-9.9674,3.36737,3.571213,unacc
3.480937,4.411957,2.288047,-1.117517,2.141975,3.213094,1.816507,3.485947,3.376641,1.858707,0.24019,2.038449,0.493333,3.558999,3.955457,-0.846243,0.577043,-3.717416,-4.476563,3.575266,0.669464,2.158088,2.623432,-3.885069,2.540799,0.134566,5.248788,4.071042,-3.0368,2.095642,2.137646,unacc
4.323491,7.51041,2.686949,6.835934,3.66358,4.915503,1.700831,4.893121,4.269353,4.351136,2.628196,5.121994,3.080864,4.695363,4.58925,3.672652,-1.43542,-1.673955,14.303385,3.646479,5.217593,4.175497,3.55503,7.58938,3.399231,0.563776,7.708285,4.226962,9.2511,4.006662,4.310581,unacc
2.653129,3.635782,2.407581,1.829214,2.5,2.722347,1.091842,3.577663,3.41761,2.729584,2.473469,2.640942,1.060741,2.214646,2.011834,0.522759,0.881647,-1.068057,0.125868,2.458761,3.597946,2.17447,1.122426,-1.166546,1.698204,0.283163,4.145294,3.219045,0.7335,2.914657,3.028149,unacc
1.986066,3.536883,1.169169,2.997877,1.243827,2.271516,1.495437,2.252959,1.614418,0.741347,1.19181,1.685679,1.697037,1.241276,2.420694,-0.35044,-0.084201,-1.823012,11.36849,2.955769,2.189381,1.077638,1.541183,-1.337249,1.907228,-0.165816,3.633235,2.466944,3.4556,0.764153,0.839557,unacc
8.148513,14.934563,0.761447,8.34145,-1.518519,5.038235,1.931765,10.511834,6.773087,6.505814,9.01137,6.061108,1.859753,2.216024,6.717784,13.393032,-1.514576,10.660186,33.857205,5.423414,8.960745,5.407602,5.725325,11.424415,3.230219,1.921875,15.002224,5.041007,4.7835,3.116929,3.892262,unacc
3.695114,5.1395,2.31793,-3.503282,2.265432,3.362554,1.632213,1.989645,2.077863,0.340049,1.941736,1.239529,2.341728,2.886364,3.662886,1.264185,0.180152,-1.670581,4.47309,1.98169,-0.489969,2.462478,3.187101,-3.929553,2.732163,0.691645,5.813533,4.988038,-0.085,1.185017,1.143858,unacc
4.639408,7.621802,2.961344,2.706202,2.666667,3.984698,1.754619,3.56213,2.537913,1.495809,3.621433,4.48518,4.676914,3.551882,4.423734,-0.428145,1.693797,0.793522,5.354601,3.372585,4.004003,3.837262,3.285207,-0.90535,3.083885,0.658163,8.160948,6.242847,-3.3257,2.174044,2.416972,unacc
10.417837,15.567519,6.009101,3.899266,7.243827,8.051148,2.775776,10.067678,9.962992,7.551109,6.591781,8.678089,6.803827,7.824151,7.373233,5.728859,2.719261,5.193716,13.691406,6.875271,10.455874,7.838397,7.571361,3.076093,8.132363,1.543686,16.254324,10.088976,-6.4132,7.810303,8.338568,unacc
2.864695,4.34414,0.794661,3.985105,0.219136,1.306679,0.698086,1.147929,1.342236,1.457004,2.927467,2.408283,0.242716,1.247704,1.477975,5.652842,1.356503,12.085231,39.472222,0.661702,2.219618,2.399384,1.540947,11.128937,0.48612,0.972577,4.172666,1.288872,15.4777,1.812114,1.907786,unacc
1.17774,1.911511,0.367377,-0.25984,0.425926,0.479653,1.005464,0.221524,0.903916,0.479854,-0.133323,0.90651,1.473457,1.447658,0.753,0.765208,0.526708,1.296502,4.502604,1.16929,0.407166,0.993945,1.416331,0.023389,1.010169,0.095663,1.921398,0.621059,-1.881,0.2944,0.400485,unacc
1.852063,3.65586,-0.20501,0.788035,-0.200617,1.246175,1.611438,1.897559,0.946695,0.133315,-0.178954,0.4241,1.853333,1.022039,2.307692,-0.53849,-0.50901,0.95794,24.724826,2.427962,-0.380642,0.753622,2.685858,9.820031,1.171577,0.272959,3.319731,0.389115,8.9382,0.179043,0.154506,unacc
11.724206,16.000892,5.562207,-0.885377,6.833333,7.12652,4.671573,8.102811,9.220349,6.059221,7.644991,7.621911,6.095802,8.472681,7.158489,7.280702,2.108203,10.764316,41.633681,7.481902,6.378424,8.013895,9.097396,6.343,7.477499,2.273597,17.195653,8.181927,3.5314,6.695236,6.916234,unacc
10.548313,15.346371,1.704916,0.746355,3.608025,10.153475,3.561997,9.055843,11.365437,6.469173,5.091855,5.579668,3.981481,9.724059,8.726455,8.526433,-5.068256,-0.576758,-7.269531,9.395867,5.78559,5.633542,8.590533,-13.877374,7.376398,1.21588,15.513716,4.750799,-19.2668,3.297776,3.834973,unacc
6.803757,10.198989,1.459983,2.571809,2.740741,3.601451,5.298564,1.376479,4.040516,1.927258,2.343193,5.913158,5.157654,7.289715,5.037763,2.981058,-2.587216,-9.009747,7.809028,4.826657,3.086998,5.957288,5.547041,-10.248779,4.969545,0.986926,10.066854,3.880069,-17.3751,4.048932,4.090484,unacc
5.079228,10.720553,2.103115,-2.123235,4.080247,5.626255,2.11934,4.615754,4.026256,0.658329,-0.194857,3.297895,6.433086,7.603306,6.52712,0.579929,-0.061954,0.629037,6.542535,7.033556,-0.725453,3.704909,6.898639,2.72746,8.536556,1.912628,10.068412,5.132118,-5.5874,1.627636,1.93978,unacc
5.794912,7.850089,1.476731,3.064111,1.861111,5.656245,2.042547,3.336169,3.922703,1.968496,3.865116,3.691967,1.654198,4.612489,5.723496,1.845042,-1.779432,-1.204868,1.456597,3.664389,2.784867,3.575476,3.390888,-6.532921,3.059614,0.740434,8.292488,5.079444,-9.5876,2.663727,2.689707,unacc
1.280512,2.49762,1.234894,-0.242072,1.407407,1.058457,0.559888,0.272559,1.525577,1.005814,0.868014,1.879945,1.276173,1.850551,1.157051,1.44604,0.233434,-0.110555,-0.320313,1.90065,1.133584,1.552444,0.892071,0.219994,1.417464,0.186543,2.426892,1.462309,-0.2648,1.509288,1.608263,unacc
4.402411,8.387567,3.917433,1.064114,4.679012,4.155516,1.296022,2.296228,3.959937,2.529881,2.833234,6.829612,3.210617,5.226814,4.24474,3.047313,1.499104,-0.544721,1.064236,4.672259,3.240548,6.59694,3.665858,-2.894662,4.45487,1.48023,8.739879,6.259479,-3.7283,4.873122,5.283559,unacc
8.457857,11.660024,4.562019,1.77287,4.320988,4.669895,2.305043,6.706731,7.08239,4.393726,7.644174,4.818089,3.482222,3.90427,3.96725,6.737788,2.085458,10.670813,59.114583,4.541521,6.374277,4.575908,6.527278,14.10687,4.52924,1.885523,12.442174,7.274462,11.5159,4.026158,4.158358,unacc
9.68335,10.689024,11.229874,0.494253,11.648148,9.843048,2.542303,2.496672,3.689905,-0.144402,2.801724,6.765319,4.365432,8.396694,7.586744,-0.090476,8.335463,1.763344,-3.451389,5.225681,3.629823,6.585154,6.175799,4.473827,7.122572,1.941964,13.14497,17.915069,7.3573,7.567214,7.6748,unacc
3.989608,4.531529,3.113858,1.888816,2.604938,3.105545,2.160969,2.336169,2.758148,0.443348,0.961058,1.700028,1.251852,3.970386,3.805309,-0.714031,1.915228,-1.312171,-0.989583,4.160901,1.020014,1.774546,2.855562,-1.627751,3.017275,0.125319,5.581364,5.066181,-1.9125,2.25269,2.261908,unacc
2.803126,4.011303,1.375962,2.250941,1.679012,2.248085,2.520547,3.231879,2.755545,3.106679,2.164313,1.569695,0.818395,2.207759,2.382807,1.391914,1.17524,6.197878,8.641059,2.833797,2.838783,1.203449,2.12355,6.599622,2.067329,0.513393,4.296253,3.19342,4.0139,1.641685,1.596563,unacc
7.669273,12.06276,4.254738,-6.088035,4.703704,7.21618,3.656435,6.068417,6.47612,2.875338,2.979637,5.48,4.608395,8.092057,8.879849,3.159501,1.02461,-0.159131,7.078559,7.694293,2.87934,5.558391,6.928107,0.909661,6.688216,0.308036,12.695803,8.623385,-6.9889,3.67068,4.04603,unacc
11.024918,15.820196,2.667667,3.426538,3.725309,6.996249,4.732823,8.633506,7.620982,6.500406,8.600476,7.581357,7.357037,7.67011,7.583128,-1.725006,-4.286878,-14.482266,9.200087,5.752239,7.542535,7.203449,7.442485,-20.751164,6.248445,2.328125,16.884823,7.066198,-24.2168,7.159477,7.202054,unacc
9.569601,12.295955,6.01201,-3.531174,5.453704,9.056972,2.456616,6.697485,6.373472,3.526095,4.531882,6.699474,3.158025,9.432507,9.987631,3.352271,3.072587,0.636193,5.720486,5.810915,3.166184,8.091587,6.662071,-8.168279,5.540737,1.533801,13.779233,10.145,-7.2283,4.940871,5.135312,unacc
11.118522,16.702409,5.459045,4.077225,4.805556,7.496749,4.830591,6.899408,9.116116,7.616144,7.963659,10.240111,4.406914,8.998623,9.140697,8.687967,0.340953,1.462501,37.947049,7.896032,8.969232,9.632461,6.404556,9.597744,5.511708,1.805485,17.540259,9.248299,11.0992,7.867562,8.099921,unacc
9.79653,10.971892,9.118174,-3.75066,7.654321,7.091659,3.007362,5.919749,8.005093,4.873039,3.709423,6.786759,1.747901,7.567952,7.16868,-0.063103,7.62166,0.068841,13.673611,5.626261,4.973814,7.650789,4.497219,9.840518,4.675039,1.564413,13.142886,12.673611,10.3158,8.394276,8.138657,unacc
6.581129,7.517103,6.986254,-0.739111,6.040123,4.077828,1.560506,1.678994,3.730081,1.951055,2.917806,6.475845,2.390123,5.483012,4.560035,1.849917,5.573814,2.570394,3.15625,2.641861,2.534385,7.073529,2.603077,2.512333,2.831364,1.262755,9.068805,9.293194,5.1694,6.700178,6.512162,unacc
0.993151,1.9826,-0.460124,0.776565,-0.123457,0.432606,1.599582,0.015533,0.190244,-0.295971,0.353002,0.757756,1.548765,1.200413,0.800583,-0.168074,-1.128958,0.870599,11.448351,0.413635,0.232832,0.75519,1.670533,0.002753,0.679102,0.245855,1.650733,-0.576059,-3.675,0.339791,0.357948,unacc
7.349238,9.221892,6.642569,3.180111,6.472222,5.526916,3.378195,6.367973,8.040742,6.924959,7.879236,4.347341,1.431605,5.769972,4.090812,5.079108,9.202421,19.741409,53.436632,5.557051,7.757813,3.463992,2.613432,25.638167,4.613294,0.992985,10.151736,11.625208,40.9858,4.57431,4.603242,unacc
1.621946,2.388162,0.609542,-0.475394,0.246914,0.935436,0.083839,2.192308,1.82062,1.511628,1.775268,0.942825,0.217531,0.504821,0.93335,2.142652,0.277242,2.456548,2.736979,1.059761,1.786169,0.765895,0.760769,1.704504,0.609363,0.149872,2.529207,1.012882,0.528,1.100509,1.20174,unacc
5.791511,7.879685,6.396838,-1.57832,7.910494,4.701622,2.609045,3.474112,4.425306,2.826933,5.293326,5.252825,6.550247,4.899449,3.968195,-0.360095,4.318281,0.859014,3.554253,3.208997,5.008343,4.890895,3.559231,0.574815,5.341991,1.222258,8.928693,11.071528,3.9343,5.034751,5.103567,unacc
2.274618,3.014872,1.265622,0.236677,1.407407,1.692954,1.013165,0.037352,1.608873,0.344781,0.865339,1.762271,1.84037,1.534435,1.162229,0.309691,0.023258,1.17568,5.181424,2.188802,0.834201,1.440798,2.192367,0.439843,1.572537,0.36926,3.258512,1.96533,0.5056,0.898246,0.840309,unacc
7.714856,9.848602,3.694173,-0.139753,4.342593,5.170262,3.251515,4.677145,6.423042,4.643862,2.303805,4.886731,3.724321,7.924472,5.622493,-3.799774,0.373688,-9.075822,3.224392,5.921929,3.043885,5.237673,5.413905,-6.697891,5.226817,1.384566,11.101359,5.948264,-5.9608,3.368817,3.332696,unacc
6.397101,8.180696,4.323372,-4.294431,4.635802,4.360307,2.566275,1.856879,3.516184,0.261087,0.995615,4.061247,6.09642,4.694674,5.155079,2.416611,0.805663,0.886452,0.233941,5.155458,-0.207272,3.937392,4.903491,-1.704925,4.844038,0.881059,8.898547,8.095313,-0.1059,2.822966,2.723022,unacc
3.113732,4.283165,3.943892,2.889178,4.188272,3.072288,2.836515,3.219305,2.217067,2.270822,1.943668,2.833878,5.536173,2.539027,3.157503,1.41931,3.732457,3.515791,3.77908,2.118272,3.133439,2.642788,2.395621,3.318521,3.295996,0.489796,5.109987,7.523021,1.9714,2.216341,2.299214,unacc
2.899634,5.037924,1.198536,-3.739714,0.925926,1.522571,2.934983,0.532175,1.027388,-0.148999,0.717895,2.409889,2.439383,4.093205,3.497206,2.380975,0.718001,3.5726,6.016059,3.43178,-0.197145,2.37327,3.711006,1.881213,2.630588,0.612564,5.146438,1.588351,-3.125,2.031687,2.209527,unacc
2.204954,2.720256,2.042081,-2.982021,1.719136,1.763752,0.254907,2.069157,1.558963,1.429692,1.424495,1.570831,0.493827,2.51607,2.231879,-1.048847,1.734903,-1.028352,0.174045,1.110472,0.85354,2.080504,1.168047,-2.038453,1.21343,0.399872,3.463711,3.461823,0.6236,1.411403,1.330216,unacc
5.95796,7.21401,2.557844,2.259828,2.768519,4.499205,2.335977,1.259615,2.569488,-0.4351,2.746581,2.978947,4.391481,3.891644,4.200238,-3.306956,0.092841,-8.197502,0.75217,3.425111,1.800154,2.881326,4.179586,-10.379182,3.71474,0.732143,7.828132,5.791615,-9.9671,3.339712,3.224552,unacc
9.321172,13.48483,2.739116,6.123398,2.444444,4.840304,4.231081,5.190089,5.544817,2.204705,3.094753,5.487452,4.647531,6.519513,7.331402,6.901249,0.162211,6.481964,39.696615,7.613159,2.804302,6.019031,8.190237,9.410191,5.979615,1.645089,13.870099,6.494809,0.7185,3.55096,3.61923,unacc
6.31205,10.13489,2.94408,4.514667,3.348765,6.083265,3.685516,7.369822,7.676098,5.946322,5.811162,4.16928,3.168148,5.593664,6.103715,0.940071,1.131665,0.689142,11.003472,6.406895,7.25352,4.389598,5.46503,-2.8753,5.395818,0.489158,10.629384,7.03,-6.7587,3.044814,3.672176,unacc
10.310488,12.958953,6.775333,2.07752,6.719136,7.434962,8.349189,5.115015,5.265165,1.90576,3.190844,4.114986,3.707531,13.000918,13.496178,2.092794,7.949773,10.410782,14.038194,9.175794,1.174865,7.011462,11.075799,11.618179,8.742123,1.121492,15.058359,12.292674,2.6691,4.671379,4.507541,unacc
5.262696,9.975312,1.469084,4.350022,2.373457,5.903345,4.709918,5.988166,7.492417,5.752163,5.662084,2.866011,2.811235,6.645317,6.658407,6.271463,-0.08824,14.829642,44.639323,6.014657,4.568576,3.027303,5.931479,17.107154,4.879966,0.505421,8.929278,2.642083,8.7862,2.032068,2.376434,unacc
